t, r_obox_x, r_obox_y, r_obox_phi
2.680000066757202148e-01, 1.759770107412350626e-08, 1.999952346086502075e-01, -2.380457075901176722e-08
2.690000236034393311e-01, 1.759759804542682105e-08, 1.999952346086502075e-01, -2.380414976244082936e-08
2.700000107288360596e-01, 1.759748968765961763e-08, 1.999952346086502075e-01, -2.380369856780362170e-08
2.710000276565551758e-01, 1.759737422446505661e-08, 1.999952346086502075e-01, -2.380321895145698363e-08
2.720000147819519043e-01, 1.759725165584313800e-08, 1.999952346086502075e-01, -2.380271091340091516e-08
2.730000019073486328e-01, 1.759720724692215299e-08, 1.999952346086502075e-01, -2.380159003223525360e-08
2.740000188350677490e-01, 1.759713619264857698e-08, 1.999952346086502075e-01, -2.380090435849524511e-08
2.750000059604644775e-01, 1.759706869108867977e-08, 1.999952346086502075e-01, -2.380065566853772907e-08
2.760000228881835938e-01, 1.759699408410142496e-08, 1.999952346086502075e-01, -2.380037678051394323e-08
2.770000100135803223e-01, 1.759691414804365195e-08, 1.999952346086502075e-01, -2.380006769442388759e-08
2.780000269412994385e-01, 1.759682710655852134e-08, 1.999952346086502075e-01, -2.379972841026756214e-08
2.790000140666961670e-01, 1.759673295964603312e-08, 1.999952346086502075e-01, -2.379935892804496689e-08
2.800000011920928955e-01, 1.759663348366302671e-08, 1.999952346086502075e-01, -2.379896102411294123e-08
2.810000181198120117e-01, 1.759652867860950209e-08, 1.999952346086502075e-01, -2.379853292211464577e-08
2.820000052452087402e-01, 1.759641854448545928e-08, 1.999952346086502075e-01, -2.379807462205008051e-08
2.830000221729278564e-01, 1.759630308129089826e-08, 1.999952346086502075e-01, -2.379758790027608484e-08
2.840000092983245850e-01, 1.759626400144043146e-08, 1.999952346086502075e-01, -2.379648833539249608e-08
2.850000262260437012e-01, 1.759619649988053425e-08, 1.999952346086502075e-01, -2.379582397793456039e-08
2.860000133514404297e-01, 1.759613255103431584e-08, 1.999952346086502075e-01, -2.379559660425911716e-08
2.870000004768371582e-01, 1.759606149676073983e-08, 1.999952346086502075e-01, -2.379533903251740412e-08
2.880000174045562744e-01, 1.759598511341664562e-08, 1.999952346086502075e-01, -2.379505126270942128e-08
2.890000045299530029e-01, 1.759590340100203321e-08, 1.999952346086502075e-01, -2.379473507119200804e-08
2.900000214576721191e-01, 1.759581635951690259e-08, 1.999952346086502075e-01, -2.379438868160832499e-08
2.910000085830688477e-01, 1.759572221260441438e-08, 1.999952346086502075e-01, -2.379401209395837213e-08
2.920000255107879639e-01, 1.759562096026456857e-08, 1.999952346086502075e-01, -2.379360708459898888e-08
2.930000126361846924e-01, 1.759551437885420455e-08, 1.999952346086502075e-01, -2.379317187717333582e-08
2.939999997615814209e-01, 1.759540246837332234e-08, 1.999952346086502075e-01, -2.379270647168141295e-08
2.950000166893005371e-01, 1.759528522882192192e-08, 1.999952346086502075e-01, -2.379221086812322028e-08
2.960000038146972656e-01, 1.759516088384316390e-08, 1.999952346086502075e-01, -2.379168506649875781e-08
2.970000207424163818e-01, 1.759511292220850009e-08, 1.999952346086502075e-01, -2.379054819812154165e-08
2.980000078678131104e-01, 1.759503831522124528e-08, 1.999952346086502075e-01, -2.378984653716997855e-08
2.990000247955322266e-01, 1.759496726094766927e-08, 1.999952346086502075e-01, -2.378958008364406851e-08
3.000000119209289551e-01, 1.759488910124673566e-08, 1.999952346086502075e-01, -2.378928520840872807e-08
3.010000288486480713e-01, 1.759480561247528385e-08, 1.999952346086502075e-01, -2.378896013510711782e-08
3.020000159740447998e-01, 1.759471679463331384e-08, 1.999952346086502075e-01, -2.378860486373923777e-08
3.030000030994415283e-01, 1.759462087136398623e-08, 1.999952346086502075e-01, -2.378822117066192732e-08
3.040000200271606445e-01, 1.759451784266730101e-08, 1.999952346086502075e-01, -2.378780727951834706e-08
3.050000071525573730e-01, 1.759440948490009760e-08, 1.999952346086502075e-01, -2.378736319030849700e-08
3.060000240802764893e-01, 1.759429579806237598e-08, 1.999952346086502075e-01, -2.378688890303237713e-08
3.070000112056732178e-01, 1.759417678215413616e-08, 1.999952346086502075e-01, -2.378638441768998746e-08
3.080000281333923340e-01, 1.759413414958999056e-08, 1.999952346086502075e-01, -2.378526886559484410e-08
3.090000152587890625e-01, 1.759406487167325395e-08, 1.999952346086502075e-01, -2.378459029728219321e-08
3.100000023841857910e-01, 1.759399914647019614e-08, 1.999952346086502075e-01, -2.378434693639519537e-08
3.110000193119049072e-01, 1.759392453948294133e-08, 1.999952346086502075e-01, -2.378407337744192773e-08
3.120000064373016357e-01, 1.759384460342516832e-08, 1.999952346086502075e-01, -2.378377139677922969e-08
3.130000233650207520e-01, 1.759375933829687710e-08, 1.999952346086502075e-01, -2.378343921805026184e-08
3.140000104904174805e-01, 1.759366874409806769e-08, 1.999952346086502075e-01, -2.378307684125502419e-08
3.150000274181365967e-01, 1.759357104447190068e-08, 1.999952346086502075e-01, -2.378268426639351674e-08
3.160000145435333252e-01, 1.759346623941837606e-08, 1.999952346086502075e-01, -2.378226149346573948e-08
3.170000016689300537e-01, 1.759335610529433325e-08, 1.999952346086502075e-01, -2.378181029882853181e-08
3.180000185966491699e-01, 1.759324064209977223e-08, 1.999952346086502075e-01, -2.378132890612505435e-08
3.190000057220458984e-01, 1.759320333860614483e-08, 1.999952346086502075e-01, -2.378023467031198379e-08
3.200000226497650146e-01, 1.759313938975992642e-08, 1.999952346086502075e-01, -2.377957741828140570e-08
3.210000097751617432e-01, 1.759307899362738681e-08, 1.999952346086502075e-01, -2.377935537367648067e-08
3.220000267028808594e-01, 1.759300971571065020e-08, 1.999952346086502075e-01, -2.377910313100528583e-08
3.230000138282775879e-01, 1.759293333236655599e-08, 1.999952346086502075e-01, -2.377882246662466059e-08
3.240000009536743164e-01, 1.759285161995194358e-08, 1.999952346086502075e-01, -2.377851160417776555e-08
3.250000178813934326e-01, 1.759276457846681296e-08, 1.999952346086502075e-01, -2.377817054366460070e-08
3.260000050067901611e-01, 1.759267220791116415e-08, 1.999952346086502075e-01, -2.377779928508516605e-08
3.270000219345092773e-01, 1.759257450828499714e-08, 1.999952346086502075e-01, -2.377739782843946159e-08
3.280000090599060059e-01, 1.759246970323147252e-08, 1.999952346086502075e-01, -2.377696795008432673e-08
3.290000259876251221e-01, 1.759235779275059031e-08, 1.999952346086502075e-01, -2.377650787366292207e-08
3.300000131130218506e-01, 1.759224055319918989e-08, 1.999952346086502075e-01, -2.377601759917524760e-08
3.310000300407409668e-01, 1.759211798457727127e-08, 1.999952346086502075e-01, -2.377549890297814272e-08
3.320000171661376953e-01, 1.759207179929944687e-08, 1.999952346086502075e-01, -2.377436736367144476e-08
3.330000042915344238e-01, 1.759199896866903146e-08, 1.999952346086502075e-01, -2.377367103179039987e-08
3.340000212192535400e-01, 6.351561751216650009e-05, 1.999952346086502075e-01, -5.100699418392196094e-09
3.350000083446502686e-01, 1.899906637845560908e-04, 1.999952346086502075e-01, -6.553173559353808741e-09
3.360000252723693848e-01, 3.154249861836433411e-04, 1.999952346086502075e-01, -5.154163318366045132e-08
3.370000123977661133e-01, 4.398197634145617485e-04, 1.999952346086502075e-01, -1.004247707214744878e-07
3.380000293254852295e-01, 5.631747189909219742e-04, 1.999952346086502075e-01, -1.458309384361200500e-07
3.390000164508819580e-01, 6.854891544207930565e-04, 1.999952346086502075e-01, -1.917952516805598862e-07
3.400000035762786865e-01, 8.067626040428876877e-04, 1.999952346086502075e-01, -2.379370300786831649e-07
3.410000205039978027e-01, 9.271451272070407867e-04, 1.999952346086502075e-01, -2.796021192352782236e-07
3.420000076293945312e-01, 1.046786550432443619e-03, 1.999952346086502075e-01, -3.162668633649445837e-07
3.430000245571136475e-01, 1.165686291642487049e-03, 1.999952346086502075e-01, -3.479245833659661002e-07
3.440000116825103760e-01, 1.283843186683952808e-03, 1.999952346086502075e-01, -3.840295335066912230e-07
3.450000286102294922e-01, 1.401256420649588108e-03, 1.999952346086502075e-01, -4.259661636751843616e-07
3.460000157356262207e-01, 1.517925760708749294e-03, 1.999952346086502075e-01, -4.677288814036728581e-07
3.470000028610229492e-01, 1.633850508369505405e-03, 1.999952346086502075e-01, -5.093372692499542609e-07
3.480000197887420654e-01, 1.749029848724603653e-03, 1.999952346086502075e-01, -5.508286449185106903e-07
3.490000069141387939e-01, 1.863463083282113075e-03, 1.999952346086502075e-01, -5.922307764194556512e-07
3.500000238418579102e-01, 1.977149629965424538e-03, 1.999952346086502075e-01, -6.335516786748485174e-07
3.510000109672546387e-01, 2.090100664645433426e-03, 1.999952346086502075e-01, -6.736823934261337854e-07
3.520000278949737549e-01, 2.202327363193035126e-03, 1.999952346086502075e-01, -7.122642387002997566e-07
3.530000150203704834e-01, 2.313829027116298676e-03, 1.999952346086502075e-01, -7.502442258555674925e-07
3.540000021457672119e-01, 2.424604957923293114e-03, 1.999952346086502075e-01, -7.879145300648815464e-07
3.550000190734863281e-01, 2.534654689952731133e-03, 1.999952346086502075e-01, -8.254062890955538023e-07
3.560000061988830566e-01, 2.643977524712681770e-03, 1.999952346086502075e-01, -8.627788474768749438e-07
3.570000231266021729e-01, 2.752572530880570412e-03, 1.999952346086502075e-01, -9.000555110105779022e-07
3.580000102519989014e-01, 2.860439009964466095e-03, 1.999952346086502075e-01, -9.372536169394152239e-07
3.590000271797180176e-01, 2.967576496303081512e-03, 1.999952346086502075e-01, -9.743861255628871731e-07
3.600000143051147461e-01, 3.073984291404485703e-03, 1.999952346086502075e-01, -1.011444965115515515e-06
3.610000312328338623e-01, 3.179673338308930397e-03, 1.999952346086502075e-01, -1.047144564836344216e-06
3.620000183582305908e-01, 3.284654580056667328e-03, 1.999952346086502075e-01, -1.081038135453127325e-06
3.630000054836273193e-01, 3.388927085325121880e-03, 1.999952346086502075e-01, -1.114210476771404501e-06
3.640000224113464355e-01, 3.492490155622363091e-03, 1.999952346086502075e-01, -1.147033231063687708e-06
3.650000095367431641e-01, 3.595343325287103653e-03, 1.999952346086502075e-01, -1.179669084194756579e-06
3.660000264644622803e-01, 3.697486128658056259e-03, 1.999952346086502075e-01, -1.212181018672708888e-06
3.670000135898590088e-01, 3.798917867243289948e-03, 1.999952346086502075e-01, -1.244603367922536563e-06
3.680000305175781250e-01, 3.899637609720230103e-03, 1.999952346086502075e-01, -1.276952730222546961e-06
3.690000176429748535e-01, 3.999644890427589417e-03, 1.999952346086502075e-01, -1.309234221480437554e-06
3.700000047683715820e-01, 4.098938778042793274e-03, 1.999952346086502075e-01, -1.341452502856554929e-06
3.710000216960906982e-01, 4.197529982775449753e-03, 1.999952346086502075e-01, -1.372373276353755500e-06
3.720000088214874268e-01, 4.295429214835166931e-03, 1.999952346086502075e-01, -1.401564190928183962e-06
3.730000257492065430e-01, 4.392636008560657501e-03, 1.999952346086502075e-01, -1.430070710739528295e-06
3.740000128746032715e-01, 4.489149432629346848e-03, 1.999952346086502075e-01, -1.458253450437041465e-06
3.750000298023223877e-01, 4.584968555718660355e-03, 1.999952346086502075e-01, -1.486262021899165120e-06
3.760000169277191162e-01, 4.680092912167310715e-03, 1.999952346086502075e-01, -1.514157361270918045e-06
3.770000040531158447e-01, 4.774522036314010620e-03, 1.999952346086502075e-01, -1.541967208140704315e-06
3.780000209808349609e-01, 4.868255462497472763e-03, 1.999952346086502075e-01, -1.569709411342046224e-06
3.790000081062316895e-01, 4.961292725056409836e-03, 1.999952346086502075e-01, -1.597398863850685302e-06
3.800000250339508057e-01, 5.053632892668247223e-03, 1.999952346086502075e-01, -1.625028971830033697e-06
3.810000121593475342e-01, 5.145286209881305695e-03, 1.999952346086502075e-01, -1.651404545555124059e-06
3.820000290870666504e-01, 5.236262921243906021e-03, 1.999952346086502075e-01, -1.676108581705193501e-06
3.830000162124633789e-01, 5.326562095433473587e-03, 1.999952346086502075e-01, -1.700158918538363650e-06
3.840000033378601074e-01, 5.416183266788721085e-03, 1.999952346086502075e-01, -1.723895479699422140e-06
3.850000202655792236e-01, 5.505125969648361206e-03, 1.999952346086502075e-01, -1.747467877066810615e-06
3.860000073909759521e-01, 5.593389272689819336e-03, 1.999952346086502075e-01, -1.770942617440596223e-06
3.870000243186950684e-01, 5.680972710251808167e-03, 1.999952346086502075e-01, -1.794347099348669872e-06
3.880000114440917969e-01, 5.767875816673040390e-03, 1.999952346086502075e-01, -1.817695647332584485e-06
3.890000283718109131e-01, 5.854098126292228699e-03, 1.999952346086502075e-01, -1.840993718360550702e-06
3.900000154972076416e-01, 5.939639173448085785e-03, 1.999952346086502075e-01, -1.864243699856160674e-06
3.910000324249267578e-01, 6.024508271366357803e-03, 1.999952346086502075e-01, -1.886288146124570630e-06
3.920000195503234863e-01, 6.108715198934078217e-03, 1.999952346086502075e-01, -1.906725856315460987e-06
3.930000066757202148e-01, 6.192259490489959717e-03, 1.999952346086502075e-01, -1.926539198393584229e-06
3.940000236034393311e-01, 6.275140680372714996e-03, 1.999952346086502075e-01, -1.946054680956876837e-06
3.950000107288360596e-01, 6.357358302921056747e-03, 1.999952346086502075e-01, -1.965412138815736398e-06
3.960000276565551758e-01, 6.438911892473697662e-03, 1.999952346086502075e-01, -1.984680693567497656e-06
3.970000147819519043e-01, 6.519800983369350433e-03, 1.999952346086502075e-01, -2.003889449042617343e-06
3.980000317096710205e-01, 6.600024644285440445e-03, 1.999952346086502075e-01, -2.023044316956656985e-06
3.990000188350677490e-01, 6.679582409560680389e-03, 1.999952346086502075e-01, -2.042157802861765958e-06
4.000000059604644775e-01, 6.758473813533782959e-03, 1.999952346086502075e-01, -2.061234908978804015e-06
4.010000228881835938e-01, 6.836708169430494308e-03, 1.999952346086502075e-01, -2.079146042888169177e-06
4.020000100135803223e-01, 6.914295256137847900e-03, 1.999952346086502075e-01, -2.095510126309818588e-06
4.030000269412994385e-01, 6.991234142333269119e-03, 1.999952346086502075e-01, -2.111277353833429515e-06
4.040000140666961670e-01, 7.067524362355470657e-03, 1.999952346086502075e-01, -2.126758772647008300e-06
4.050000309944152832e-01, 7.143165450543165207e-03, 1.999952346086502075e-01, -2.142102630386943929e-06
4.060000181198120117e-01, 7.218156475573778152e-03, 1.999952346086502075e-01, -2.157364633603719994e-06
4.070000052452087402e-01, 7.292497437447309494e-03, 1.999952346086502075e-01, -2.172570020775310695e-06
4.080000221729278564e-01, 7.366187870502471924e-03, 1.999952346086502075e-01, -2.187733571190619841e-06
4.090000092983245850e-01, 7.439227309077978134e-03, 1.999952346086502075e-01, -2.202858922828454524e-06
4.100000262260437012e-01, 7.511615287512540817e-03, 1.999952346086502075e-01, -2.217954033767455257e-06
4.110000133514404297e-01, 7.583360653370618820e-03, 1.999952346086502075e-01, -2.231942062280722894e-06
4.120000302791595459e-01, 7.654472254216670990e-03, 1.999952346086502075e-01, -2.244443521703942679e-06
4.130000174045562744e-01, 7.724949624389410019e-03, 1.999952346086502075e-01, -2.256375182696501724e-06
4.140000343322753906e-01, 7.794792298227548599e-03, 1.999952346086502075e-01, -2.268043317599222064e-06
4.150000214576721191e-01, 7.864000275731086731e-03, 1.999952346086502075e-01, -2.279578893649158999e-06
4.160000085830688477e-01, 7.932572625577449799e-03, 1.999952346086502075e-01, -2.291037162649445236e-06
4.170000255107879639e-01, 8.000508882105350494e-03, 1.999952346086502075e-01, -2.302449729540967382e-06
4.180000126361846924e-01, 8.067808113992214203e-03, 1.999952346086502075e-01, -2.313829327249550261e-06
4.190000295639038086e-01, 8.094172924757003784e-03, 2.000019550323486328e-01, 3.124533031950704753e-05
4.200000166893005371e-01, 8.080285042524337769e-03, 2.000146061182022095e-01, 9.452294762013480067e-05
4.210000336170196533e-01, 8.065898902714252472e-03, 2.000463753938674927e-01, 1.485263783251866698e-04
4.220000207424163818e-01, 8.049858734011650085e-03, 2.001179307699203491e-01, 1.900618663057684898e-04
4.230000078678131104e-01, 8.032233454287052155e-03, 2.002292573451995850e-01, 2.175046683987602592e-04
4.240000247955322266e-01, 8.013018406927585602e-03, 2.003803700208663940e-01, 2.308145922143012285e-04
4.250000119209289551e-01, 7.992194965481758118e-03, 2.005712687969207764e-01, 2.298992330906912684e-04
4.260000288486480713e-01, 7.969748228788375854e-03, 2.008019685745239258e-01, 2.147087361663579941e-04
4.270000159740447998e-01, 7.945677265524864197e-03, 2.010724842548370361e-01, 1.852502900874242187e-04
4.280000329017639160e-01, 7.919981144368648529e-03, 2.013828158378601074e-01, 1.415317383361980319e-04
4.290000200271606445e-01, 7.892657071352005005e-03, 2.017329782247543335e-01, 8.356157923117280006e-05
4.300000071525573730e-01, 7.863702252507209778e-03, 2.021229863166809082e-01, 1.134901776822516695e-05
4.310000240802764893e-01, 7.833469659090042114e-03, 2.025520503520965576e-01, -6.248759018490090966e-05
4.320000112056732178e-01, 7.802312262356281281e-03, 2.030193805694580078e-01, -1.253497321158647537e-04
